Key,Id,Korean(ko)
RF_Subtitle_8,63831077983457280,갈증을 해소하는 한 잔
RF_Name_9,63780286773956615,랭거스 프라임
RF_DetailText_9,63868852401180679,<b>칼 랭거스</b>의 모행성은 최초의 <b>랭거스 고기</b> 은하 본부가 되었습니다.<br><br>본사는 몇 년 전 발생한 산업 재해 이후 이전했습니다.
RF_Subtitle_9,63868852401180678,기업 모행성
RF_Name_10,63780286773956616,전능고기 포털
RF_DetailText_10,63868852401180681,<b>고기 구체</b>에 위치한 이 균열은 한때 본래의 차원에서 벗어나 단백질이 풍부한 <b>전능고기</b>를 추출하기 위해 엄격하게 통제되던 소규모 프로젝트였습니다.<br><br>랭거스 고기와 창립자인 <b>칼 랭거스</b>의 무모함은 과도한 확장과 <b>전능고기 사건</b>이라는 재앙으로 이어졌습니다.
RF_Subtitle_10,63868852401180680,차원 균열
RF_Name_11,63780286773956617,전능고기 사건
RF_DetailText_11,63868852401180683,"은하계 인구가 증가함에 따라 <b>전능고기</b>에 대한 수요도 급등했습니다. 처음에 <b>칼 랭거스</b>는 <b>전능고기 포털</b>의 사용을 엄격하게 통제했지만, <b>랭거스 고기</b>의 기업 경영진 사이에서는 더욱 강력한 목소리가 나왔고 그를 설득해서 출입구를 넓히게 만들었습니다.<br><br>그러나 상황은 계획대로 흘러가지 않았습니다.<br><br>전능고기는 통제 불가능한 속도로 포털에서 폭발적으로 솟구쳐 나왔습니다. <b>랭거스 프라임</b> 전역과 <b>옴니크론</b> 전체에 통제되지 않고 퍼져나가 세계와 주민들을 감염시키고 변형시켰습니다. 얼마 지나지 않아 은하계 전체가 <b>전능고기</b>로 오염되었습니다."
RF_Subtitle_11,63868852401180682,잘못된 이유
RF_Name_12,63780286773956618,도티 던컨
RF_DetailText_12,63831077983457282,"도로시 '도티' 던컨은 <b>랭거스 고기</b> 설립 당시, <b>칼 랭거스</b>의 익명의 동반자로 경력을 시작했습니다.<br><br>기업이 성장함에 따라 그녀는 재무 및 마케팅에 중점을 두고 점점 더 큰 역할을 맡았고, 덕분에 칼은 <b>고기 과학</b> 분야에서 새로운 혁신을 계속할 수 있었습니다.<br><br>도티는 비극적인 <b>전능 포털 사건</b> 중 길을 잃고 맙니다. 칼은 지금도 언젠가 도로시를 찾을 수 있을 거라는 희망을 품고 있습니다."
RF_Subtitle_12,63831077983457281,편히 잠드소서
RF_Name_13,63780286773956619,옴니크론
RF_DetailText_13,63831077983457284,<b>랭거스 고기</b>의 본래 모행성계인 이 지역은 수년 전 발생한 대규모 산업 재해 이후 대부분 버려진 상태입니다.
RF_Subtitle_13,63831077983457283,행성계
RF_Name_14,63780286773956620,플럼터스 폴리
RF_DetailText_14,63831077983457285,"인구 밀도가 높은 이 행성계에는 230억 명이 넘는 고객이 거주하고 있으며, 그들 대부분은 <b>빅올드 탱거스</b>라는 주요 세계에 살고 있습니다."
RF_Name_15,63780286773956621,소시지 스파이럴
RF_DetailText_15,63831077983457286,인구 밀도가 낮은 이 행성계는 한때 <b>랭거스 고기</b>의 시험 및 연구 목적으로 활발하게 이용되었습니다.<br><br>효율성 향상으로 인해 이곳의 시설 대부분은 더 이상 가동되지 않습니다.
RF_DetailText_16,63831077983457287,"은하계 초거대 기업으로 성장한 레스토랑 체인, <b>랭거스 고기</b>의 창립자는 음식을 만들고 제공하는 사업 모델을 재창조하고자 했던 소박한 발명가로부터 시작되었습니다. 그의 혁신적인 <b>고기 과학</b>은 기존의 패러다임을 뒤흔들고 행복한 고객과 배부른 사람들로 가득한 빛나는 새 시대를 열었습니다. 그는 온 우주에서 사랑받는 존재입니다. "
RF_Subtitle_16,63780286773956622,사랑받는 창립자
RF_DetailText_17,63831077983457288,<b>랭거스 고기</b>의 이전 부지인 <i>프로젝트 레비아탄</i>은 양식 생산량 증대에 중점을 두었습니다.<br><br><b>고기 과학</b> 실험에 지속적으로 노출된 이 세상의 동식물은 예측할 수 없는 방식으로 영구히 변화되었습니다.
RF_Subtitle_17,63782640332148737,행성
RF_DetailText_18,63831077983457289,<b>랭거스 고기</b>에 의해 칼 랭거스 요리 발견 센터로 지정된 이곳에서는 회사 창립자인 <b>칼 랭거스</b>의 지도 아래 수많은 고기 과학 혁신을 이끌어냈습니다.<br><br>그가 회사를 떠난 후 해당 지역은 조용히 폐쇄되었고 예산에서도 제외되었습니다. 직원 재배치를 위한 자금은 전혀 배정되지 않았습니다.
RF_DetailText_19,63831077983457290,"플럼터스 폴리의 주요 행성은 대부분 도시에 거주하는 휴머노이드 인구로 가득 차 있습니다. 랭거스 고기의 등록 상표인 글리지 걸프라는 물질에 여러 세대에 걸쳐 노출된 결과, 이들의 DNA는 설명할 수 없는 기이한 방식으로 영구히 변형되었습니다.<br><br> 빅올드 탱거스는 의식처럼 행해지는 전투 시스템을 통해 통치자를 선출하는데, 이는 주된 오락거리가 되기도 합니다. 덕분에 가장 강력한 유명 인사들만이 백성을 다스리는 권력의 자리에 오를 수 있습니다."
RF_DetailText_20,63831077983457291,쇠락해가는 <b>빅올드 탱거스</b>의 도심에서 벗어나 한적한 휴식을 취할 수 있는 장소였던 이 지역은 돌연변이와 프랑켄 같은 괴물들에게 점령당한 후 대부분 버려졌습니다.<br><br>이 지역에서 가장 유명한 인물은 은퇴한 격투기 트레이너인 <b>코치 댄</b>입니다.
RF_Subtitle_20,63782640332148738,과거의 낙원
RF_DetailText_21,63831077983457292,"<b>글리지 걸프</b>에 대한 은하계의 갈증이 커짐에 따라, 선견지명이 있던 <b>랭거스 고기</b>의 한 임원은 회사가 급속도로 성장했다고 말하며 새로운 공장 부지로 위성을 매입하는 계획을 주도했습니다.<br><br>시간이 흐르면서 리틀 탱거스는 글리지 걸프의 은하계 제조 허브로 성장하여 매년 점점 더 많은 양을 갈망하는 소비자들에게 매일 수십억 갤런을 공급하게 되었습니다."
RF_Subtitle_21,63782640332148739,공장 위성
RF_Name_22,63782640332148740,복수
RF_DetailText_22,63868852401180684,이 거대한 함선에는 <b>고기 과학</b>의 비밀을 손에 넣으려는 외계인 침략자 무리가 타고 있습니다.
RF_Subtitle_22,63782640332148741,외계 우주선
RF_Name_23,63782640332148742,내리찍는 아버지
RF_DetailText_23,63868852401180685,"이 챔피언급 전사 삼인방은 지도자를 선출하기 위해 의식처럼 행해지는 전투, '월요일 밤의 중간고사'에서 연승을 거두며 <b>플럼터스 폴리</b>를 지배합니다.<br><br>포크 배럴 피트는 관료제를 휘두르며 자신을 방어하고, 하원의원들을 소환해 상대를 압도합니다.<br><br>헤어 포스 원은 상공을 날아다니며 폭탄과 재치 있는 말장난으로 상대를 무너뜨립니다.<br><br>크러다디 판사는 정의의 망치로 상대를 마구 내리치며 링을 지배합니다."
RF_Subtitle_23,63831077983457293,행성의 지배자들
RF_Name_24,63782640332148743,튜토리우스
RF_DetailText_24,63831077983457294,"은하 중심부에서 멀리 떨어진 이 행성은 한때 <b>랭거스 고기</b>에서 당장 가치가 없는 물품과 자재를 보관하는 장기 보관 시설 역할을 했습니다.<br><br>오늘날, <b>칼 랭거스</b>는 이 행성을 최신 세대 <b>고기 과학자</b>들을 위한 시험장으로 활용합니다."
RF_Name_25,63831077983457295,고기 과학
RF_DetailText_25,63831077983457297,산업화된 생물 배양의 이 분야는 발명가이자 혁신가인 <b>칼 랭거스</b>에 의해 개척되었습니다.<br><br>그는 자신의 회사인 <b>랭거스 고기</b>를 통해 굶주린 은하계를 먹여 살리고자 했습니다.<br><br>수많은 경쟁자들이 그가 철저히 비밀로 지켜온 영업 비밀을 모방하려 했지만 모두 실패했습니다.
RF_Subtitle_25,63831077983457296,칼의 유산
RF_Name_26,63831077983457298,전능고기
RF_DetailText_26,63868852401180686,"칼 랭거스의 고기 과학이 굶주린 은하계를 먹여 살리기에 충분하지 않았을 때, 그는 더욱 비정통적인 접근 방식을 탐구했습니다. <br><br><br>한 실험에서 차원 사이의 장벽을 뚫고 칼이 <b>전능고기</b>라고 이름 붙인 유기적인 단백질 기반 물질로 가득 찬 우주 전체를 발견했습니다. 이 끝없는 식용 재료(그리고 우주선 연료) 공급 덕분에 랭거스 고기는 사업을 대폭 확장할 수 있었습니다. <br><br><br>굶주림이 사라졌습니다. 은하는 번성하고 성장했습니다."
RF_Subtitle_26,63831077983457299,칼의 가장 위대한 발견
RF_Name_27,63831077983457300,스마트 고기
RF_DetailText_27,63831077983457302,현재도 진행 중인 <b>고기 과학</b> 혁신의 최신 결과인 스마트 고기(상표 출원 진행 중)는 다양한 핵심 업무를 수행할 수 있는 유기적 노동력을 대량 생산할 수 있는 혁신적인 기회를 제공합니다.<br><br>단 몇 초 만에 생성되는 스마트 고기 작업자는 기존의 직원 채용 및 교육 비용의 극히 일부만으로도 고용할 수 있습니다. 게다가 모든 스마트 고기 작업자는 생분해성 소재로 생산됩니다!<br><br>지금 바로 <b>랭거스 고기</b> 프랜차이즈 담당자에게 연락해 인건비를 대폭 절감하고 직원 불만족도를 단번에 낮추는 방법을 알아보세요!<br><br><i><b>랭거스 고기</b> 판매 브로셔에서 발췌</i>
RF_Subtitle_27,63831077983457301,직원의 재창조
RF_DetailText_28,63868852401180687,"이전 <b>랭거스 고기</b> 과학자로 근무한 이 거대한 생물은 이제 자신을 <b>페테리움</b>에 사는 수생 생물의 수호자로 여기고 있으며 세계 최상위 포식자이기도 합니다.<br><br>또한, 자기가 해적이라고 생각하기도 합니다. 사람들은 정말 이상하다니까요!"
RF_Subtitle_28,63831077983457303,고기 과학 이상현상
RF_DetailText_29,64168635024117760,"기묘하지만 친근한 이 로봇의 기원은 알려지지 않았습니다. 어떤 이들은 그가 아주 오래전 먼 은하계에서 온 우주선을 타고 왔다고 믿습니다.<br><br>가장 최근에는 <b>칼립소</b>라는 지능형 장거리 로봇 공장의 포로로 리셋이 발견되었으며, 이는 두 주체 간의 관계가 실패한 결과로 보입니다."
RF_Subtitle_29,64168635003146240,실연한 로봇
RF_Name_30,64168635024117761,랭거스 마이너
RF_DetailText_30,64168635024117763,<i>여기는 내가 예전에 <b>랭거스 고기</b>에서 일할 때 비밀 개인 실험실로 썼던 곳이지. 심지어 내 친구인 <b>도티 던컨</b>도 모르고 있었어!</i> <br><br><i>주로 모든 방해 요소로부터 벗어나 조용한 시간을 보내기 위해 이용했어. 아직 공개할 준비가 되지 않았던 <b>고기 과학</b> 실험을 위한 장소이기도 했고.</i>
RF_Subtitle_30,64168635024117762,버려진 실험실
RF_Name_31,64168635024117764,도티가 전능 공주다
RF_DetailText_31,64168635024117766,"<i><b>전능고기 공주</b>가 내 오랜 친구인 도티 던컨이라는 사실을 누가 예상이나 했을까? 그녀가 <b>전능고기 사건</b>으로 완전히 뒤틀리고 끔찍해진 것에 대해 나에게 화를 내며 비난한 이유를 이제야 알 것 같아. 그런 일은 사람을 제대로 망가뜨릴 수 있으니까.</i><br><br><i>이 문제를 해결해야 하는데, 마땅한 방법이 떠오르지 않아. 온갖 엉터리 아이디어 중에서도 이건 최악이야.</i>"
RF_Subtitle_31,64168635024117765,그녀는 은하를 먹어치우려 한다
RF_Name_32,64168635024117767,전능고기 공주 (시스템 2 업데이트)
RF_DetailText_32,64168635024117769,"<i>이런, 도티가 칼에게 정말 화가 많이 난 것 같아, 안 그래?<br><br>왜 그렇게 파괴된 <b>글리지 걸프</b> 공장에 집착했는지 모르겠어. 어쩌면 정말 좋아하는 걸지도 모르지!</i>"
RF_Subtitle_32,64168635024117768,차원 외 존재
RF_DetailText_33,64168635024117771,"<i>""이런, 내가 경고했던 더러운 놈들이 바로 이거였어. 저놈들은 언제나 <b>스마트 미트</b>를 추적하고 집어삼키려 해.<br><br>날씬한 놈은 보이드, 덩치 큰 녀석은 널인 것 같아.<br><br>놈들의 속도를 늦출 몇 가지 아이디어가 떠올랐어.""</i>"
RF_Subtitle_33,64168635024117770,치명적인 추적자들
RF_Name_34,64168635024117772,전능고기 공주 (시스템 3 업데이트)
RF_DetailText_34,64168635024117773,"<i>전능고기 공주가 내 오랜 친구인 <b>도티 던컨</>이라는 사실을 누가 예상이나 했을까?<br><br>그녀가 <b>전능고기 사건</b>으로 완전히 뒤틀리고 끔찍해진 것에 대해 나에게 화를 내며 비난한 이유를 이제야 알 것 같아. 그런 일은 사람을 제대로 망가뜨릴 수 있으니까. </i><br><br><i>이 문제를 해결해야 하는데, 마땅한 방법이 떠오르지 않아. 온갖 엉터리 아이디어 중에서도 이건 최악이야.</i>"
RF_Name_35,64168635024117774,라지 마지
RF_DetailText_35,64168635024117775,"은하 곳곳에서 목격되는 신비롭고 강력한 존재입니다.<br><br><i>""이 으스스한 여자만 보면 뭔가 불안해진단 말이지... 하지만 못본 지 꽤 됐어. 그녀에게는 어딘가 낯익은 구석이 있어…"" -칼</i>"
VO_Transcript_142,63089472154472448,"앉아 있을 시간 없어! 어서 다리를 움직여, 꼬마 친구!<br><br>[InputAction:Gameplay/CharacterMovement] 버튼을 사용해서 이동해."
VO_Transcript_143,63090527013539840,[InputAction:Gameplay/Jump] 버튼을 사용해서 점프해.
VO_Transcript_145,63116930585038848,<br><br>[InputAction:Gameplay/CharacterMovement] 버튼을 사용해서 이동해.
VO_Transcript_148,63120025394188288,[InputAction:Interact/Interact] 버튼을 길게 눌러 고기 코어와 상호작용해.
VO_Transcript_149,63120702820421632,지연으로 인해 효율성이 저하되고 있어. 계속 진행해.<br><br>신선한 고기 근처에서 [InputAction:Interact/Interact] 키로 교체하기
VO_Transcript_150,63121424244903936,지체 없이 계속 진행해.<br><br>점프한 다음 [InputAction:Gameplay/LegsAbility] 키로 돌진하기
VO_Transcript_151,63122062601195520,"스마트 고기에 결함이 있을 수도 있어.<br><br>[InputAction:Gameplay/RangedFire] 키로 사격, [InputAction:Gameplay/MeleeFire] 키로 근접공격."
VO_Transcript_156,63126683751124992,그럼 우리가 내려가서 이걸 해결할게.
VO_Transcript_157,63126683751124993,신선한 고기로 교체하는 것이 바로 일을 처리하는 방법이지!
VO_Transcript_162,63130956027236352,"오, 여기가 바로 새 다리를 제대로 활용할 만한 곳이군!"
VO_Transcript_163,63130956027236353,"점프가 너무 힘들면, 반대편으로 올라가는 방법도 있어."
VO_Transcript_164,63130956027236354,"점프하기 전에 가장자리에 최대한 가까이 붙어봐, 알았지?"
VO_Transcript_165,63132572436500480,"오, 진정한 고기 과학이잖아."
VO_Transcript_166,63179948538826752,지금 신입 사원 교육 중이야.
VO_Transcript_167,63179948568186880,다음번에는 나아질지도 모르지.
VO_Transcript_168,63179948568186881,어쩌면 불가피했을지도 몰라.
VO_Transcript_169,63179948568186882,고기 과학은 완벽한 과학이 아니야.
VO_Transcript_170,63179948568186883,꽤 아파 보이네.
VO_Transcript_171,63179948568186884,고기 과학은 불가사의한 방식으로 작동하지.
VO_Transcript_172,63179948568186885,우리는 모두 각기 다른 방식으로 슬픔을 경험하는 거야.
VO_Transcript_173,63179948568186886,적어도 빨리 끝났네.
VO_Transcript_174,63179948568186887,나는 널 응원했어.
VO_Transcript_179,63455509689503744,고기 코어가 잘 익었어. 지금 수확해.
00c32fad3a344b378b312571aee6b3ec_118_0,92320026952982533,게이트 열기
01998190f8294995824ace7de2ff5e2f_121_0,66001975141761027,보호막 생성기 4 충전
04fabed781d24397a4ed9344c5a3d010_118_0,92320026952982530,자원 트럭 시동 걸기
0bcd28e40f684d9db9742eb8901dad37_118_0,92320026952982534,트랙터 빔 처치 완료
182e239371ef49dfbec24e0ea023fd6a_121_0,66763169515470853,기계 머리를 잡고 보호막 생성기를 충전하세요
24f5e0820b2a430e8674be90ab68934f_118_0,92320026952982531,트럭 호위하기
2c6cfc90551847669db3d4e2ef15d3c6_54_0,79134725535424513,포탑 처치 완료
31498dc4387f4eaea72dde2f0832dce7_121_0,66763169515470851,무료 기계 머리!
368bf896e1c94240bd2576d0b1a657fa_124_0,88432235181498368,신전을 방어하세요!
3f13c16356b846cc9b49d10059081ed9_124_0,88510558536458240,기다리세요
45c41fc4a38742fdb704cb4e69bcd9da_124_0,87364860482936834,신전 활성화하기
477fc870434d4106b6594bd6e83d5c48_121_0,66763169448361984,보호막 생성기 1
51af503259c74b36bab7aeab459b285a_121_0,66763169515470852,기계 공장 찾기
555fc042f5db409abe3caba4559a8797_124_0,89024036670005248,대기 중
59136b9c775e4ec1933c8ed20f9f5d23_40_0,88805460474322944,수확기를 지키세요!
60b5b41fcef444a284cd8994d540f9c5_124_0,91672564080828416,신전이 힘을 얻는 동안 지키세요!
702602d4ffea43a8ad2b8be054e73dc4_127_0,93987121075838976,출구 포털과 상호작용하기
736627e655094cfa8f25340937a2d4ff_120_0,64640664636219392,고기 피클 파괴하기
886243dec6dd496386e201a8f85cc295_118_0,92320026952982532,화물 보호하기
8c5170fa2ce549e1985ebb5d0e01c4e6_120_0,64640664636219393,고기 피클 처치 완료
90eef0e7dafe4e98b691a8cf3bfae1b5_122_0,66304535373537280,런 계속하기
96ce8ec8a31a44ceb57c0a8de5546f5f_121_0,66001975141761024,보호막 생성기 1 충전
985ece3c25384d839157c479d8223073_121_0,66001975141761026,보호막 생성기 3 충전
9da26d36ea2247ba99b70e7c742973b1_118_0,92320026952982536,발사 
a154039495b7470584a0af27d4ed866d_121_0,66763169515470850,보호막 생성기 4
aadf3602081f4015aec9c47bc86000dd_121_0,66763169515470849,보호막 생성기 3
ac2567e652e94e068700c6209c7f36ea_54_0,79134725535424512,운이 좋은데!!
cf9d61014cd1492d8c893491a9645ba0_121_0,66001975141761025,보호막 생성기 2 충전
da041d35d4c44d99bda028dd88ff0325_122_0,66304535373537281,볼트 버거로 이동하기
e7c43fda99ac4e8e8dd538cf316110cf_122_0,66304535373537282,런 시작
eea91060b83b4496b1aeac1d2d260752_118_0,92320026952982529,트럭 찾기
f9870dbcb1a0442099f6f6c74c7714e3_121_0,66763169515470848,보호막 생성기 2
fcd915f79a4740e2a0a12db6d86a8244_118_0,92320026952982535,셔틀 발사하기
STG_12_1394fd3152ff42f38ae60f5d57322b88,66435288571154433,또 생일인 사람? 바로 너야!
STG_12_3448bc63ae1e4206849d19a7840f85fe,66435288571154434,정말 진심으로 생일 축하해!
STG_12_b5c16efb19114e3d85197aa361affadc,66435288571154437,오늘도 행복한 생일이야.
STG_12_bb9caf614acd49c9a3eec4b85964909a,66435288571154436,딩동! 생일 축하해!
STG_12_bcf64c2f553a480b94a284b70604152a,66435288571154435,"오늘 생일인 사람 누구? 맞아, 너야!"
STG_12_ca27f0642db742338ba85a318a05e5c5,66435288571154438,"아, 귀여운 스퀴시, 생일 축하해!"
STG_12_d1260cdbf83a435d9734fabac23023f9,66435288571154432,또 네 생일이야!
STG_86_162f3932e37c49f696ab8699acf964be,66357874696491009,냠냠!
STG_86_834d57a162d14a24a157199a6d8f1c4e,66357874696491008,이제 잡았다!
STG_86_e58baca8b4594c5c8b9ee8eb81f7ecb2,66357874654547968,정말 맛있는데.
STG_87_2c8df3d39aa0499daeda8c9d2ec2ae02,66357874696491012,널 찾기 위해 온 사방을 다 뒤졌어.
STG_87_4c35ded8489b4c258c53d9fcdfb3b698,66357874696491014,끼어들어도 될까?
STG_87_63f4d4a7bcbf4206ba6d4ac872e047df,66357874696491011,"널 씨, 내가 보고 있는 게 보여?"
STG_87_e58baca8b4594c5c8b9ee8eb81f7ecb2,66357874696491010,여기 있었군!
STG_87_fb62256c98f1462a9d3811b89008e54b,66357874696491013,도망칠 수 있을 거라고 생각했어?
STG_88_016ff15dde534d769d1d1ba438bb5766,66357874696491018,"어디 있니, 꼬마 고기?"
STG_88_116484f3783349e397e4371394922c35,66357874696491019,내 간식은 어디 있지?
STG_88_162f3932e37c49f696ab8699acf964be,66357874696491017,"보이드 씨, 점심 냄새가 나는데!"
STG_88_834d57a162d14a24a157199a6d8f1c4e,66357874696491016,여기서도 네 냄새가 나!
STG_88_e58baca8b4594c5c8b9ee8eb81f7ecb2,66357874696491015,너무 배고파!
STG_89_2c8df3d39aa0499daeda8c9d2ec2ae02,66357874696491022,지금은 시기가 나쁜가?
STG_89_4c35ded8489b4c258c53d9fcdfb3b698,66357874696491024,"똑똑, 누구 있어?"
STG_89_63f4d4a7bcbf4206ba6d4ac872e047df,66357874696491021,"널 씨, 이제 사냥하러 갈까?"
STG_89_e58baca8b4594c5c8b9ee8eb81f7ecb2,66357874696491020,유감스럽게도 네 시간은 끝났어!
STG_89_fb62256c98f1462a9d3811b89008e54b,66357874696491023,사냥을 시작하자!
STG_90_e58baca8b4594c5c8b9ee8eb81f7ecb2,66357874696491025,꼭 맛을 봐야겠어!
STG_91_e58baca8b4594c5c8b9ee8eb81f7ecb2,66357874696491026,신나는 일을 경험할 준비는 됐나?
STG_92_162f3932e37c49f696ab8699acf964be,66357874696491029,"널 씨, 난 극복했어!"
STG_92_834d57a162d14a24a157199a6d8f1c4e,66357874696491028,저 꼬맹이 육즙이 좀 있는데!
STG_92_e58baca8b4594c5c8b9ee8eb81f7ecb2,66357874696491027,잠시 시간이 필요해.
STG_93_162f3932e37c49f696ab8699acf964be,66357874696491032,네가 없어서 화가 났잖아!
STG_93_834d57a162d14a24a157199a6d8f1c4e,66357874696491031,더 이상 장난치지 마!
STG_93_e58baca8b4594c5c8b9ee8eb81f7ecb2,66357874696491030,이제 이걸 끝낼 시간이야!
STG_94_162f3932e37c49f696ab8699acf964be,66357874696491035,그래서 어딜 갔었지?
STG_94_834d57a162d14a24a157199a6d8f1c4e,66357874696491034,"그래, 지금은 훨씬 나아졌어."
STG_94_e58baca8b4594c5c8b9ee8eb81f7ecb2,66357874696491033,잠깐 누워서 쉬어야겠어.
STG_95_2c8df3d39aa0499daeda8c9d2ec2ae02,66361789617901570,말을 끊어서 정말 미안해.
STG_95_4c35ded8489b4c258c53d9fcdfb3b698,66361789617901572,신선한 고기가 등장했군!
STG_95_63f4d4a7bcbf4206ba6d4ac872e047df,66361789617901569,"보이드 씨, 저기야!"
STG_95_e58baca8b4594c5c8b9ee8eb81f7ecb2,66361789617901568,"오, 점심 거리다!"
STG_95_fb62256c98f1462a9d3811b89008e54b,66361789617901571,점심 시간이다!
STG_96_e58baca8b4594c5c8b9ee8eb81f7ecb2,66361789617901573,이제 으깨버릴 시간이야!
STG_97_e58baca8b4594c5c8b9ee8eb81f7ecb2,66361789617901574,이건 정말 아플 거야!
STG_98_162f3932e37c49f696ab8699acf964be,66361789617901577,"미안, 보이드 씨!"
STG_98_834d57a162d14a24a157199a6d8f1c4e,66361789617901576,보기보다 훨씬 강한데!
STG_98_e58baca8b4594c5c8b9ee8eb81f7ecb2,66361789617901575,정말 아프겠어!
STG_99_162f3932e37c49f696ab8699acf964be,66361789617901580,더 이상 착한 널은 없어!
STG_99_834d57a162d14a24a157199a6d8f1c4e,66361789617901579,"보이드 씨, 정말 화 난다니까!"
STG_99_e58baca8b4594c5c8b9ee8eb81f7ecb2,66361789617901578,이제 끝낼 시간이야!
STG_100_162f3932e37c49f696ab8699acf964be,66361789617901583,이제 좀 나아졌어!
STG_100_834d57a162d14a24a157199a6d8f1c4e,66361789617901582,낮잠 시간은 끝났어. 이제 점심 먹을 준비가 됐지!
STG_100_e58baca8b4594c5c8b9ee8eb81f7ecb2,66361789617901581,"좋아, 어디 갔었지?"
STG_101_2d4e9fa2379e4742a83167d33236d447,66435288571154445,거기서 육즙 좀 내고 있었나?
STG_101_2df9cf960ead43f6b80f1f7726f85aa4,66435288571154439,"안녕, 스퀴시!"
STG_101_31221ccd7735454f88a5e4297aa88d97,66435288571154447,"아, 여기 있었군, 만나니 좋은데!"
STG_101_58e64a80752347118e275397c6d3b9dd,66435288571154443,"안녕, 꼬마 친구!"
STG_101_6164f3ca78a8410cb0222f3dd7f44673,66435288571154442,잘 지내고 있어?
STG_101_911bb0f5e8c441359220d84e4b7a4d30,66435288571154441,어떻게 지내!
STG_101_91df6a61d2cd48568c88d4c3a3c3b140,66435288571154448,"어, 잘 지내고 있나, 꼬마 친구?"
STG_101_9c280bd2c80c4d7d8f4c0bad6519decd,66435288571154444,내가 가장 아끼는 스퀴시야!
STG_101_a0c9d50b7ac04f048660da9c00563355,66435288571154440,거기 안녕!
STG_101_ac50e9fabba74e58ba82fb3d612d9ea8,66435288571154446,"안녕, 꼬마 친구!"
STG_101_e2950848758345eca0dda0b4ecf92fd7,66435288571154449,"오, 정말 멋진데!"
STG_102_07aeb06757ea4d83a925e9b5912b8550,66778140018839555,계속 수고해 줘!
STG_102_1d485d7971fa4dc290b9af09ce568127,66778140018839552,잘 지내야 해!
STG_102_209dba9bb321487487815d056cdff335,66778140018839557,"계속 촉촉하게 지내라고, 꼬마 친구!"
STG_102_253905826c564fb2a5270da3f6110546,66778140014645248,"나중에 봐, 스퀴시!"
STG_102_681ec913f2d546d889972e763313659e,66778140018839558,"안녕, 친구!"
STG_102_94fe5491de04435b8a95aae0b2c85f9b,66778140018839554,"나중에 보자, 꼬마 친구!"
STG_102_c6e5299b8dde4a7e8d12267e458db7f5,66778140018839556,그럼 안녕!
STG_102_d562ae583d9648f68dee936e8df37560,66778140018839553,"진정해, 스퀴시!"
STG_103_1e1a08579f154d3390641eae410a9003,66435288571154451,"나는 많은 격투기 선수들을 훈련시켰지만, 누구도 걸어다니는 부리토처럼 생기지는 않았어."
STG_103_2715b3783d424a1e85b137009a8181fe,66435288571154453,넌 비스킷 빌이라는 권투 선수를 떠올리게 해. 놈이 빵으로 만들어졌다는 점만 다르지.
STG_103_402bfd769a1b41078a10fdfba74c5f14,66435288571154460,옛날에 나랑 칼은 온갖 엉뚱한 짓을 저지르고 다녔지.
STG_103_5164f569287c4072a63d592f052742f9,66435288571154459,나랑 칼은 아주 오래전부터 알고 지냈어. 정말 아주 오래전부터.
STG_103_64d638e56c384f24b188ca2819652eef,66435288571154462,칼이 다시 활약하며 은하계를 더 나은 곳으로 만들고 있는 모습을 보니 반갑군.
STG_103_836c805e84494fb8a71f9540f4df5318,66435288571154452,넌 키드 망간을 닮았어. 글리지에 빠지기 전의 모습을 말이야.
STG_103_95e5e6ddd2a54b07b87fd4671792ab83,66435288571154457,"전기톱 맥기라는 이름의 격투가를 본 적 있나? 믿기 어렵겠지만, 꽤 괜찮은 여자야."
STG_103_9850ab8dd16e4c88acd86a61b4b87604,66435288571154450,"오늘 경기는 정말 자랑스러웠어, 꼬맹이. 하지만 내가 이런 말 했다는 건 아무한테도 말하지 마."
STG_103_9a1148cfde7f4e8c824c29a0db0d388e,66435288571154454,"예전에 광대 신발을 신은 남자를 훈련시킨 적이 있는데, 좋은 생각이 아니었지."
STG_103_a8746e6e66f14163b2ef5206525c620f,66435288571154456,철발톱이라는 별명을 가진 선수를 본 적 있어? 봤다면 분명 기억할 거야.
STG_103_abdb3693c1db4ae1888836e43e8c1120,66435288571154455,"문어랑 싸워본 적 있나, 꼬마? 그걸 보면 정신을 바짝 차리게 될 거야."
STG_103_b0160ac90afe4183b15a458ae7621462,66435288571154463,칼 랭거스는 언제나 큰 꿈을 꾸었지. 그런 점은 존경할 만해.
STG_103_dae83de77f1b42ec8113bb8f50a0f558,66435288571154458,혹시 닥 브릭페이스라는 이름의 선수를 본 적 있나? 알고 보니 그냥 치과의사더라고.
STG_103_e0db3007bcb24305b60e39511051847d,66435288571154461,"그래, 칼이 몇 가지 실수를 했지. 하지만 어디 실수 안 한 사람이 어디 있나?"
STG_103_e10f9f4d03544556827565a467ba95e2,66435288571154464,한 가지 말해주지. 칼 랭거스를 절대 과소평가하지 마.
STG_104_1e1a08579f154d3390641eae410a9003,66435288571154466,"어이, 터프가이."
STG_104_2715b3783d424a1e85b137009a8181fe,66435288571154468,고양이가 뭘 물어왔는지 봐.
STG_104_836c805e84494fb8a71f9540f4df5318,66435288571154467,만나서 반가워.
STG_104_9850ab8dd16e4c88acd86a61b4b87604,66435288571154465,"안녕, 챔피언."
